unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,:id,:version,:created_at,:updated_at
222614,386,Ozone (O3),Mean,ppb,UHF42,408,Jamaica,Summer 2012,2012-06-01T00:00:00.000,33.78,row-5e7m-wff3.dks4,rv-huim~r4mb_r3en,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
216587,386,Ozone (O3),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2012,2012-06-01T00:00:00.000,34.79,row-mdg6_cd43-6nhr,rv-rne6-r55h~jvgu,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
177908,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Summer 2012,2012-06-01T00:00:00.000,10.28,row-mv7b.ks8b.kxiw,rv-34hr-tndm_yeix,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
166854,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Summer 2012,2012-06-01T00:00:00.000,16.28,row-myke~dv93.c3mx,rv-9khj.yihw-4ce2,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
176025,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2012,2012-06-01T00:00:00.000,21.24,row-sdg2.2vma~7kt2,rv-ch6i.u2mm-7rgc,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
176046,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2012,2012-06-01T00:00:00.000,8.15,row-g4c3.dx68.fv78,rv-ektk.g75z_sia5,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
166805,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2012,2012-06-01T00:00:00.000,40.34,row-7v7r.tuvi_rgbp,rv-tg88-km32-z4m4,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
221984,386,Ozone (O3),Mean,ppb,UHF34,503504,Southern SI,Summer 2012,2012-06-01T00:00:00.000,34.34,row-d6ia-ihgn-23re,rv-q5rc.j686~p3ax,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
216485,386,Ozone (O3),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2012,2012-06-01T00:00:00.000,34.91,row-zf7n.h69b-nsi9,rv-m988_ewpd-58pq,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
216479,386,Ozone (O3),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2012,2012-06-01T00:00:00.000,32.99,row-x2uv_78xk~3gez,rv-v8y8~ehe7-3jfr,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
169487,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2012,2012-06-01T00:00:00.000,10.4,row-7ymw_vkrc-v9f8,rv-dxrj.pdmj-z96u,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
216599,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Summer 2012,2012-06-01T00:00:00.000,33.94,row-n3vj.r3uq~ug6t,rv-3mjd_ht6a-6wiz,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
222482,386,Ozone (O3),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2012,2012-06-01T00:00:00.000,33.38,row-mvrn.sa98.zai4,rv-4rqk-zuv2-jkpf,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
221960,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2012,2012-06-01T00:00:00.000,26.62,row-ka4d-h8pn.x8n4,rv-ivgr.x3ea-7wpi,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
177907,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2012,2012-06-01T00:00:00.000,10.2,row-rywm.c6jv_bsx3,rv-pqp2-4qia~6jhk,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
176017,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Summer 2012,2012-06-01T00:00:00.000,16.65,row-shqc.y2ne.uivv,rv-bcdz.at69.wimy,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
221810,386,Ozone (O3),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2012,2012-06-01T00:00:00.000,35.44,row-wzdj.jdza.fq2e,rv-dmxr_h4sm~k6fu,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
172177,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2012,2012-06-01T00:00:00.000,19,row-ivt2.xzmp.6ssu,rv-72u5-cqdp_xrcu,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
221894,386,Ozone (O3),Mean,ppb,UHF34,303,East Harlem,Summer 2012,2012-06-01T00:00:00.000,32.25,row-hagi~dt9g-jycc,rv-jr8g.45uf-scxm,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
176027,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Summer 2012,2012-06-01T00:00:00.000,26.79,row-nveb_8bb7_jm2j,rv-6qxg_zt5n~upqm,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
176016,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Summer 2012,2012-06-01T00:00:00.000,17.13,row-czuw_egvv.ff54,rv-37hj_cvuu.zhe2,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
176037,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2012,2012-06-01T00:00:00.000,17.24,row-hdim~kwsp_d7t2,rv-wc5t~xzrd~sjrp,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
221918,386,Ozone (O3),Mean,ppb,UHF34,403,Flushing - Clearview,Summer 2012,2012-06-01T00:00:00.000,34.46,row-h52j.zdgd~nn4e,rv-e3t4.2b9q~f8xi,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
169466,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Summer 2012,2012-06-01T00:00:00.000,10.99,row-jazs_ti48.bmvn,rv-4zmt_n84z.4e45,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
172201,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2012,2012-06-01T00:00:00.000,15.41,row-3m5b-bgpb~8miz,rv-7f2k.9kdh-shvd,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
176007,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2012,2012-06-01T00:00:00.000,17.13,row-ipmc.3tzz~eymn,rv-69ts-myjj.byyr,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
177922,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Summer 2012,2012-06-01T00:00:00.000,12.25,row-d3q8.j9zq~gzp5,rv-5zji.thze-mifv,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
177900,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Summer 2012,2012-06-01T00:00:00.000,11.03,row-e7k7.v84h_dd5a,rv-t47p_aqxm.wdy2,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
176028,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2012,2012-06-01T00:00:00.000,32.85,row-884s-cztj.57ax,rv-4axf-jqnd.8atn,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
177898,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Summer 2012,2012-06-01T00:00:00.000,10.29,row-5xy5.wpyi-u7hq,rv-hw58~4bs3_npu8,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
216509,386,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2012,2012-06-01T00:00:00.000,36.83,row-gkr5.rfew.4smn,rv-zuth~j4mf-whkq,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
176032,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2012,2012-06-01T00:00:00.000,29.32,row-u9vq_n9bb-ak44,rv-fses.madx~xwhy,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
173727,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Summer 2012,2012-06-01T00:00:00.000,9.41,row-sb6q-gh4t~wvap,rv-bw5a.75ca~sx7t,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
173731,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2012,2012-06-01T00:00:00.000,9.87,row-ddpt-as9u~k7yr,rv-63mr-5r3c.4beu,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
169480,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Summer 2012,2012-06-01T00:00:00.000,11.78,row-am6a_ddit~afbn,rv-4jsa~ewjt~wvaa,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
177911,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Summer 2012,2012-06-01T00:00:00.000,9.89,row-pch8.a3n5_8qhe,rv-xdqj~ejdf_4zwk,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
166819,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2012,2012-06-01T00:00:00.000,18.61,row-qc6m-f7vc~jr5g,rv-t92a.d8dz.wyyq,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
172179,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Summer 2012,2012-06-01T00:00:00.000,17.13,row-5d5y_a7q3-dr62,rv-vc8r.hh94-xyz3,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
177917,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Summer 2012,2012-06-01T00:00:00.000,12.14,row-fqfv_p2re-8ir7,rv-rpy9-fxck~muai,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
216419,386,Ozone (O3),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2012,2012-06-01T00:00:00.000,35.02,row-vz2c_644k-qfrc,rv-aqy6-qm8e.nd8q,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
169498,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Summer 2012,2012-06-01T00:00:00.000,10.46,row-ayrj-6ia7-wju6,rv-qdqw-ceb6~iv24,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
177895,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2012,2012-06-01T00:00:00.000,10.15,row-9n86-28kd-94sn,rv-s2tm_hvrh~2hxz,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518814,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,305,Upper East Side,2012-2014,2012-01-02T00:00:00.000,8.379345245,row-xsu6~msyu-zfiw,rv-tqf9.wmcd.kp8u,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518776,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2012-2014,2012-01-02T00:00:00.000,39.00572246,row-n66w~yxmf~smf8,rv-imnr.pgz8-9gmt,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518601,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,102,Northeast Bronx,2012-2014,2012-01-02T00:00:00.000,42.4,row-er5r~rmux~cr38,rv-6hz3.s7wg-4m4q,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518950,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2012-2014,2012-01-02T00:00:00.000,35.08046439,row-jire~mms9_udmm,rv-2mqy_jws9.gg5f,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518700,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,105,Crotona -Tremont,2012-2014,2012-01-02T00:00:00.000,3.4,row-vkd3.xae5.b9bb,rv-kc84_p7mp.22wz,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518894,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,107,Hunts Point - Mott Haven,2012-2014,2012-01-02T00:00:00.000,233.1883706,row-fxxk_xyih-jv3u,rv-bnxq.ify9-ad8a,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518969,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406,Fresh Meadows,2012-2014,2012-01-02T00:00:00.000,16.72384887,row-p3bu.fkr9_xt93,rv-vxd4_44j5~n2yk,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518857,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2012-2014,2012-01-02T00:00:00.000,19.2025655,row-yvjd.bc3s.nvgt,rv-7tu9~p9y3~wqcj,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518704,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,202,Downtown - Heights - Slope,2012-2014,2012-01-02T00:00:00.000,4.3,row-hxin_9ai4-daw9,rv-bat2-v67z-b8dv,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518809,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2012-2014,2012-01-02T00:00:00.000,15.93933114,row-2s29.vgbb~as3b,rv-ukwh~db37.a97k,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518513,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,203,Bedford Stuyvesant - Crown Heights,2012-2014,2012-01-02T00:00:00.000,213.9,row-dc5w.6zrs-g39p,rv-mn3m.sdmh_gt3r,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518516,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206,Borough Park,2012-2014,2012-01-02T00:00:00.000,24,row-6ryw.y3ak_9yep,rv-z39i.mewp-viym,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518907,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,302,Central Harlem - Morningside Heights,2012-2014,2012-01-02T00:00:00.000,253.1391925,row-yhjs-fbkj-4fdf,rv-945f_fyb6~pyww,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518609,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,203,Bedford Stuyvesant - Crown Heights,2012-2014,2012-01-02T00:00:00.000,44.8,row-gh8r-tgbn.j44q,rv-8twh_ctau~a6wt,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518961,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2012-2014,2012-01-02T00:00:00.000,7.241535058,row-t2tp_8s2e-kknz,rv-ky2u.zyeq~9rvc,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518627,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,310,Lower Manhattan,2012-2014,2012-01-02T00:00:00.000,6.2,row-32sd-xdiw.tf96,rv-aadi~25cu~6i57,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518842,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2012-2014,2012-01-02T00:00:00.000,14.53239135,row-kxq3_kcjp-ghua,rv-yv7d~g7ib-vptu,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518797,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2012-2014,2012-01-02T00:00:00.000,23.46340586,row-p4q4.b4w6_x977,rv-ktxk~ddfp~bxqq,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518584,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2012-2014,2012-01-02T00:00:00.000,19.5,row-t3wd-mrdp_ya7t,rv-bdup~5mnj~p9sv,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518515,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,205,Sunset Park,2012-2014,2012-01-02T00:00:00.000,49.9,row-vivx~mkgg-wt7n,rv-vxey-77z9~vvaa,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518716,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,303,East Harlem,2012-2014,2012-01-02T00:00:00.000,5.3,row-hrb4-hmxs-9ffw,rv-5dna_3wj5_53zc,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518721,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,308,Greenwich Village - SoHo,2012-2014,2012-01-02T00:00:00.000,2.8,row-8bhs-f4rg.iybh,rv-enmj_bz7e~38s7,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518821,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,402,West Queens,2012-2014,2012-01-02T00:00:00.000,7.460491974,row-f8k9-4yaq~32ij,rv-3ap6-sxus_5pgi,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518536,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405,Ridgewood - Forest Hills,2012-2014,2012-01-02T00:00:00.000,57.6,row-5665.f8wr~w7e9,rv-nh6e_6v33-gaw9,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518690,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Citywide,1,New York City,2012-2014,2012-01-02T00:00:00.000,6.6,row-djp9-8u58~kzvy,rv-vntw~7vfr~8qk4,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518524,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303,East Harlem,2012-2014,2012-01-02T00:00:00.000,261.6,row-6qbi-f4ck~86i8,rv-qd7c-98jr~ua9r,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518946,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,204,East New York,2012-2014,2012-01-02T00:00:00.000,84.9497052,row-kgf3.mp8y.4pgb,rv-vhp6.3qeu.di9d,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518708,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,206,Borough Park,2012-2014,2012-01-02T00:00:00.000,5,row-z44f_vtwk-eg7k,rv-itin-282z.4zdy,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518978,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Citywide,1,New York City,2012-2014,2012-01-02T00:00:00.000,42.2,row-h6c5-sa5w~5mhv,rv-w78b~p4m9_pqqr,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518563,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205,Sunset Park,2012-2014,2012-01-02T00:00:00.000,33.1,row-8bdn_95dp-4cei,rv-f628~ftmv~653b,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518588,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,409,Southeast Queens,2012-2014,2012-01-02T00:00:00.000,35.8,row-iqtp-i4gd_yd7k,rv-k2nw~fsnc-a4w5,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518820,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2012-2014,2012-01-02T00:00:00.000,9.751318103,row-tn23_4gsp-eu7r,rv-ii7a~3iab-ti8z,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518672,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2012-2014,2012-01-02T00:00:00.000,1.7,row-znfj.bbth.c66c,rv-ie5y_mqfu~u8ry,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518870,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,403,Flushing - Clearview,2012-2014,2012-01-02T00:00:00.000,9.199638652,row-5uqd-v8va_bckx,rv-7zu2_c5qn-kdgb,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518598,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,4,Queens,2012-2014,2012-01-02T00:00:00.000,15.5,row-dy34_s552-yg86,rv-5bt6-5kzj~4vsj,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518682,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,407,Southwest Queens,2012-2014,2012-01-02T00:00:00.000,4.1,row-g3e7-udna.vg2j,rv-q58g.aabx.g2ep,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518896,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,202,Downtown - Heights - Slope,2012-2014,2012-01-02T00:00:00.000,76.92788325,row-gy2y.icxe-iqhr,rv-p9a8_4uzm.yt38,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518949,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2012-2014,2012-01-02T00:00:00.000,49.92977402,row-ave7.bbem~8tza,rv-76pc_pyyi-v8nn,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518720,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,307,Gramercy Park - Murray Hill,2012-2014,2012-01-02T00:00:00.000,3.4,row-by6k-tyir.kxq8,rv-di4f-9dce-a4yr,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518622,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305,Upper East Side,2012-2014,2012-01-02T00:00:00.000,7.6,row-byj3~qp93.8enu,rv-buhe.9u66.9m67,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518862,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,305,Upper East Side,2012-2014,2012-01-02T00:00:00.000,9.18145178,row-icbq~x9ts-86yx,rv-axec~njn4-e9h2,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518880,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,503,Willowbrook,2012-2014,2012-01-02T00:00:00.000,14.0487494,row-6nwn~efaw_gsie,rv-vn9w~5biy_5mwb,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518957,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,304,Upper West Side,2012-2014,2012-01-02T00:00:00.000,23.48917975,row-madi_fi57.9ydm,rv-ceci.qgws~vuvt,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518550,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,4,Queens,2012-2014,2012-01-02T00:00:00.000,30.3,row-4ugq-cczm.4dr8,rv-hcay~e7ck.p7qh,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518572,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,303,East Harlem,2012-2014,2012-01-02T00:00:00.000,154.9,row-fi9m~9w2w_ug6g,rv-24mq~76x9~bjek,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518781,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,410,Rockaways,2012-2014,2012-01-02T00:00:00.000,49.49285297,row-esdq~jswp-65tq,rv-qb85-a9cz_ivzc,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518511,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2012-2014,2012-01-02T00:00:00.000,50.5,row-8zf7.9pik_it72,rv-z4ap-epnr_wfff,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518872,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2012-2014,2012-01-02T00:00:00.000,11.23713753,row-knr5.eava_gwwt,rv-ivw2.fftu~5cbk,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518659,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205,Sunset Park,2012-2014,2012-01-02T00:00:00.000,5.2,row-wtm6-5cej~p7pu,rv-svkm-24gn-szzv,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518691,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,1,Bronx,2012-2014,2012-01-02T00:00:00.000,5,row-xvsy_wwv6-ykiu,rv-xzmi~jea3_qqfc,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518556,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2012-2014,2012-01-02T00:00:00.000,138.1,row-ibkp_uvsn-whr3,rv-6riy-tsri.q7d3,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
518632,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405,Ridgewood - Forest Hills,2012-2014,2012-01-02T00:00:00.000,14.6,row-x5as~w83u~fmrg,rv-mphn-vuxx_8aw5,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
